RANK,DRUG NAME,NDC,RXS,RFS,QTY,TOTAL U&C,TOTAL PRICE,TOTAL COST,GROSS MARGIN,PCT MARGIN
2612,QVAR 40 MCG/ACT AERS,59310020212,1,0,1,213.13,213.13,162.5,50.63,23.7
2613,QVAR REDIHALER 80 MCG/ACT A,59310030480,1,1,2,596.62,463.6,461.28,2.32,0.5
2614,RABEPRAZOLE SOD DR 20 MG TA,68180022006,2,7,270,3184.2,113.18,673.08,-559.9,0
2615,RALOXIFENE HCL 60 MG TABS,65162005703,8,11,750,5536,1248.56,965.2,283.36,22.6
2616,RALOXIFENE HCL 60 MG TABS,93729056,5,16,630,4700.64,920.04,588,332.04,36
2617,RAMIPRIL 10 MG CAPS,54010925,11,9,1135,2716.4,206.61,262.67,-56.06,0
2618,RAMIPRIL 10 MG CAPS,65862047705,4,2,600,1390.28,107.38,32,75.38,70.1
2619,RAMIPRIL 5 MG CAPS,68180059001,5,17,891,1908.19,104.23,374.56,-270.33,0
2620,RAMIPRIL 5 MG CAPS,16252057201,1,3,120,255.84,24.94,44.56,-19.62,0
2621,RANEXA 500 MG TB12,61958100301,0,1,60,438.23,358.67,342.59,16.08,4.4
2622,RANITIDINE 15 MG/ML SYRUP,54838055080,1,0,60,54.46,1.9,8.33,-6.43,0
2623,RANITIDINE HCL 150 MG CAPS,781285505,1,0,60,98.53,28.56,41.25,-12.69,0
2624,RANITIDINE HCL 150 MG CAPS,781285560,1,2,180,303.81,76.32,125.04,-48.72,0
2625,RANITIDINE HCL 150 MG TABS,172435749,5,12,810,1456.38,147.11,111.51,35.6,24.1
2626,RANITIDINE HCL 150 MG TABS,53746025305,8,21,1740,3275.84,286.88,130.17,156.71,54.6
2627,RANITIDINE HCL 150 MG TABS,781188360,3,5,450,746,63.22,35.47,27.75,43.8
2628,RANITIDINE HCL 150 MG TABS,781188310,4,9,690,1151.2,81.75,20.49,61.26,74.9
2629,RANITIDINE HCL 150 MG TABS,65162025311,11,14,1434,2487.04,179.08,208.93,-29.85,0
2630,RANITIDINE HCL 300 MG CAPS,55111013030,1,6,420,1222.13,327.76,674.66,-346.9,0
2631,RANITIDINE HCL 300 MG TABS,53746025401,9,36,1858,6172.64,504.11,278.08,226.03,44.8
2632,RANITIDINE HCL 300 MG TABS,65162025425,1,1,120,354.56,20,9.23,10.77,53.8
2633,RANOLAZINE ER 1000 MG TB12,68462032060,1,0,60,642.76,68.2,25,43.2,63.3
2634,RANOLAZINE ER 500 MG TB12,68180035407,2,0,120,790.78,288.26,493.6,-205.34,0
2635,RASAGILINE MESYLATE 1 MG TA,47781013930,2,8,300,7591.2,3354.11,2700,654.11,19.5
2636,REFRESH OPTIVE EYE DROPS,23324015,1,1,30,42.28,30,19.02,10.98,36.6
2637,REFRESH P.M. OINT,23024004,0,1,1,20.3,15,9.44,5.56,37
2638,REFRESH PLUS 0.5 % SOLN,23040330,1,0,30,19.9,7.25,8.46,-1.21,0
2639,REFRESH PLUS 0.5 % SOLN,23040370,1,1,240,91.84,96,65.88,30.12,31.3
2640,REFRESH PLUS 0.5 % SOLN,23040350,1,0,50,25.36,20,900,-880,0
2641,REFRESH TEARS 0.5 % SOLN,23079815,2,0,30,38.92,23,16.33,6.67,29
2642,REGULOID 0.52 GM CAPS,536150060,5,5,1470,189.08,145,64.58,80.42,55.4
2643,REGULOID 28.3 % POWD,536444554,2,1,1107,45.72,24.94,12.9,12.04,48.2
2644,REGULOID 58.6 % POWD,536188179,2,0,568,32.82,16.3,8.5,7.8,47.8
2645,RENVELA 800 MG TABS,58468013001,2,4,990,6765.65,5635.16,5364.48,270.68,4.8
2646,REPAGLINIDE 1 MG TABS,574024101,2,4,360,303,148.18,84.12,64.06,43.2
2647,REPATHA SURECLICK 140 MG/ML,72511076002,1,0,2,550,550,925,-375,0
2648,RESTASIS 0.05 % EMUL,23916360,6,14,1200,13585,11003.89,10708.2,295.69,2.6
2649,RESTASIS MULTIDOSE 0.05% EY,23530105,1,0,1,679.25,564.86,488.95,75.91,13.4
2650,RHINOCORT ALLERGY 32 MCG/AC,45064660,1,0,5,23.34,28,28,0,0
2651,RHOPRESSA 0.02 % SOLN,70727049725,1,0,1,336.47,336.47,261.19,75.28,22.3
2652,RISPERDAL 1 MG TABS,50458030006,4,7,616,8534.24,6898.54,6815.96,82.58,1.1
2653,RISPERDAL CONSTA 12.5 MG SY,50458030911,0,7,7,2106.16,1665.35,1632.59,32.76,1.9
2654,RISPERIDONE 0.25 MG TABS,13668003560,3,0,180,732.21,14.68,9.51,5.17,35.2
2655,RISPERIDONE 0.5 MG TABS,13668003605,35,35,5050,22317.36,901.48,241.48,660,73.2
2656,RISPERIDONE 0.5 MG TABS,50458059160,9,3,570,938.02,130.68,95,35.68,27.3
2657,RISPERIDONE 0.5 MG TABS,27241000350,7,1,495,2199.32,60.95,13.87,47.08,77.2
2658,RISPERIDONE 1 MG TABS,50458059260,13,7,1023,1761.09,209.41,170.49,38.92,18.5
2659,RISPERIDONE 1 MG TABS,13668003705,56,44,6048,28521.44,1232.82,290.31,942.51,76.4
2660,RISPERIDONE 1 MG TABS,68382011405,41,42,4672,22089.91,1048.8,547.6,501.2,47.7
2661,RISPERIDONE 1 MG TABS,27241000150,18,21,1613,7731.87,345.81,48.39,297.42,86
2662,RISPERIDONE 2 MG TABS,27241000450,50,41,4384,34259,1442.79,197.33,1245.46,86.3
2663,RISPERIDONE 2 MG TABS,43547034250,11,16,1024,8056.47,270.1,247.2,22.9,8.4
2664,RISPERIDONE 2 MG TABS,13668003860,19,19,1800,14072,588.47,163.42,425.05,72.2
2665,RISPERIDONE 2 MG TABS,13668003805,27,18,2122,16589.14,504.3,193.03,311.27,61.7
2666,RISPERIDONE 2 MG TABS,50458059360,3,2,270,738.54,72.3,56.25,16.05,22.1
2667,RISPERIDONE 3 MG TABS,13668003905,16,10,1380,12586.16,319.44,109.02,210.42,65.8
2668,RISPERIDONE 3 MG TABS,27241000550,13,15,1530,13950.04,400.15,42.84,357.31,89.2
2669,RISPERIDONE 3 MG TABS,13668003960,8,8,870,7930.97,188.23,81.62,106.61,56.6
2670,RISPERIDONE 4 MG TABS,13668004060,1,9,280,3460,85.94,33.5,52.44,61
2671,RISPERIDONE 4 MG TABS,27241000650,7,8,510,6271.94,274.75,30.02,244.73,89
2672,RISPERIDONE 4 MG TABS,13668004005,4,2,176,2171.64,71.74,13.9,57.84,80.6
2673,RIVASTIGMINE 4.6 MG/24HR PT,378907093,1,0,30,516.9,516.9,9499.99,-8983.09,0
2674,RIZATRIPTAN 10 MG ODT,51991036378,2,3,114,3839.12,1429.78,266.32,1163.46,81.3
2675,ROBITUSSIN COUGH+CHEST CONG,31873912,1,0,236,23.19,15,9.08,5.92,39.4
2676,ROGAINE MENS EXTRA STR 5%,42002001016,1,0,60,1210,55,2760,-2705,0
2677,ROLLATER,15067001218,5,0,5,925,644.06,875,-230.94,0
2678,ROPINIROLE HCL 0.25 MG TABS,68462025301,1,8,810,2119.14,95.88,46.35,49.53,51.6
2679,ROPINIROLE HCL 0.5 MG TABS,68462025401,1,0,30,85.15,5,1.71,3.29,65.8
2680,ROPINIROLE HCL 1 MG TABS,43547027010,1,2,180,480,8.4,107.76,-99.36,0
2681,ROPINIROLE HCL 2 MG TABS,68462025601,6,2,690,1808.54,74.94,39.48,35.46,47.3
2682,ROPINIROLE HCL 2 MG TABS,54011925,1,0,120,310.62,12.54,44.01,-31.47,0
2683,ROPINIROLE HCL 3 MG TABS,378550301,2,3,600,1607.2,92.53,5100,-5007.47,0
2684,ROPINIROLE HCL 4 MG TABS,68462025801,4,1,240,673.63,37.51,16.74,20.77,55.3
2685,ROPINIROLE HCL ER 6 MG TB24,55111072730,2,0,60,512.3,224.12,116,108.12,48.2
2686,ROPINIROLE HCL ER 6 MG TB24,13811064130,2,0,60,350,101.02,288,-186.98,0
2687,ROSUVASTATIN CALCIUM 10 MG,16252061630,2,5,330,3021.85,100,142.45,-42.45,0
2688,ROSUVASTATIN CALCIUM 10 MG,16729028517,12,21,1230,11332.35,590.97,133.2,457.77,77.4
2689,ROSUVASTATIN CALCIUM 10 MG,72205000399,3,8,330,3061.85,56.14,41.25,14.89,26.5
2690,ROSUVASTATIN CALCIUM 20 MG,16729028617,17,25,1800,16521,787.8,245.09,542.71,68.8
2691,ROSUVASTATIN CALCIUM 20 MG,70377000812,3,0,150,1370.06,23.24,15,8.24,35.4
2692,ROSUVASTATIN CALCIUM 40 MG,60505450503,7,21,1200,11013.6,591.98,495.2,96.78,16.3
2693,ROSUVASTATIN CALCIUM 40 MG,27808015801,2,2,120,1113.4,44.87,3600,-3555.13,0
2694,ROSUVASTATIN CALCIUM 5 MG T,70377000612,13,54,2116,19596.95,806.41,3840.07,-3033.66,0
2695,ROSUVASTATIN CALCIUM 5 MG T,16252061530,2,1,150,1371.75,571.7,64.75,506.95,88.6
2696,ROZEREM 8 MG TABS,64764080530,1,0,30,476.83,377.47,373.47,4,1
2697,SAFETY LANCETS SURE COMFORT,86227030115,14,20,3500,655,424,313.95,110.05,25.9
2698,SALICYLIC ACID 6% CREAM KIT,42546027001,1,0,1,1025.2,100,123,-23,0
2699,SALINE MIST 0.65% NOSE SPRY,45802035758,56,45,4514,1410.24,330.48,99.3,231.18,69.9
2700,SANI-SUPP PEDIATRIC SUPPOS,713010225,2,0,37,36.2,7.49,14.74,-7.25,0
2701,SANTYL 250 UNIT/GM OINT,50484001030,6,2,240,2355.2,1923.1,1820.16,102.94,5.3
2702,SARNA SENSITIVE 1 % LOTN,145063005,1,4,1110,90.5,60,36.18,23.82,39.7
2703,SAXENDA 18 MG/3ML SOPN,169280015,3,6,135,13560.12,11125.88,10776.15,349.73,3.1
2704,SCALE DIGITAL,80006000840,2,0,2,49.58,45,29.58,15.42,34.2
2705,SCISSORS SAFETY BANDAGE,2571569611,1,0,3,16,15,9,6,40
2706,SCOPOLAMINE 1 MG/3DAYS PT72,378647099,1,0,8,171.6,171.6,17000,-16828.4,0
2707,SEAL-TIGHT CAST/BANDAGE MIS,82161020102,1,0,1,29.46,29,19,10,34.4
2708,SEAT BELT AUTO TYPE CLOSURE,82238310718,1,0,1,25,0,11,-11,0
2709,SELENIUM SULFIDE 2.5 % LOTN,60432052804,1,0,118,29.8,14.83,6.12,8.71,58.7
2710,SELF-TAKING BLOOD PRESSURE,73796001042,1,0,1,28,55,20.59,34.41,62.5
2711,SELSUN BLUE MOIST 1% SHAMPO,41167060352,1,1,326,27.13,14,6.52,7.48,53.4
2712,SENNA 8.6 MG TABS,904643480,27,30,3300,640.94,71.84,30.69,41.15,57.2
2713,SENNA 8.6 MG TABS,69618004801,13,10,1279,253.63,38.48,19.22,19.26,50
2714,SENNA LAX 8.6 MG TABS,603028221,1,3,240,49.84,4,5.92,-1.92,0
2715,SENNA LAX 8.6 MG TABS,603028232,4,4,480,99.12,19,6.08,12.92,68
2716,SENNA PLUS 8.6-50 MG TABS,904633961,3,7,330,142.36,12,9,3,25
2717,SENNOSIDES-DOCUSATE SODIUM,536116710,3,1,155,42.81,5.2,2.56,2.64,50.7
2718,SERTRALINE HCL 100 MG TABS,59762491005,18,17,1455,4296.12,208.38,81.13,127.25,61
2719,SERTRALINE HCL 100 MG TABS,16729021716,29,19,1709,5347.41,410.76,61.43,349.33,85
2720,SERTRALINE HCL 100 MG TABS,59762491001,2,5,270,802.26,72.27,20.34,51.93,71.8
2721,SERTRALINE HCL 100 MG TABS,59762491004,10,2,555,1625.23,102.48,37.92,64.56,62.9
2722,SERTRALINE HCL 100 MG TABS,69097083502,14,20,1301,4038.85,311.99,86.27,225.72,72.3
2723,SERTRALINE HCL 100 MG TABS,69097083512,8,4,510,1504.14,111.57,26.92,84.65,75.8
2724,SERTRALINE HCL 100 MG TABS,68180035306,7,7,533,1659.62,137.41,135.55,1.86,1.3
2725,SERTRALINE HCL 25 MG TABS,69097083302,12,23,1050,3335.15,237.81,49.7,188.11,79.1
2726,SERTRALINE HCL 25 MG TABS,69097083312,20,9,898,2727.16,228.58,28.72,199.86,87.4
2727,SERTRALINE HCL 25 MG TABS,59762496001,2,5,270,802.26,16.23,20.16,-3.93,0
2728,SERTRALINE HCL 50 MG TABS,59762490005,40,37,2608,7843.01,712.87,145.23,567.64,79.6
2729,SERTRALINE HCL 50 MG TABS,68180035202,13,16,960,3026.99,207.75,184.87,22.88,11
2730,SERTRALINE HCL 50 MG TABS,59762490004,4,3,210,639.52,35.39,17.01,18.38,51.9
2731,SERTRALINE HCL 50 MG TABS,69097083402,5,2,270,837.63,42.91,16.02,26.89,62.6
2732,SEVELAMER CARBONATE 800 MG,55111078927,4,8,1710,10543.06,4765.8,3478.72,1287.08,27
2733,SEVELAMER CARBONATE 800 MG,65162005827,1,3,720,4428.68,3301.52,200,3101.52,93.9
2734,SHOWER CHAIR WITH BACK,81506701191,1,0,1,145,0,145,-145,0
2735,SILDENAFIL CITRATE 100 MG T,93534356,9,18,130,8910.16,1960.13,74.11,1886.02,96.2
2736,SILDENAFIL CITRATE 50 MG TA,59762003501,2,4,36,2452.68,69.25,1046.4,-977.15,0
2737,SILODOSIN 8 MG CAPS,59651009630,2,6,240,2233.68,588.67,272,316.67,53.7
2738,SILTUSSIN SA 100 MG/5 ML SY,54838011740,2,0,354,29.69,6.75,6.49,0.26,3.8
2739,SILVER SULFADIAZINE 1 % CRE,59762013105,4,1,250,125.6,66.41,27.56,38.85,58.5
2740,SILVER SULFADIAZINE 1% CRM,67877012440,5,1,1700,336.08,196.43,180.88,15.55,7.9
2741,SILVER SULFADIAZINE 1% CRM,591081046,1,0,400,73.6,49.1,52.86,-3.76,0
2742,SILVER SULFADIAZINE 1% CRM,67877012450,1,1,200,80.48,40.74,38,2.74,6.7
2743,SIMETHECONE 80MG CHEW,51645086001,1,5,720,87.24,13.84,13.92,-0.08,0
2744,SIMETHICONE 180 MG CAPS,536360408,2,0,110,25.58,7.82,3.55,4.27,54.6
2745,SIMPLY SALINE,22600008552,1,0,3,19,19,13.5,5.5,28.9
2746,SIMPLYTHICK GEL,20513005005,3,17,20,200.2,1355,0.4,1354.6,99.9
2747,SIMVASTATIN 10 MG TABS,16729000417,11,31,1446,4491.07,266.48,32.22,234.26,87.9
2748,SIMVASTATIN 10 MG TABS,16729000415,5,4,450,1355.43,51.1,11.61,39.49,77.2
2749,SIMVASTATIN 10 MG TABS,68382006610,3,8,390,1209.8,86.14,23.53,62.61,72.6
2750,SIMVASTATIN 10 MG TABS,55111019830,10,12,840,2575.42,177.71,193.2,-15.49,0
2751,SIMVASTATIN 10 MG TABS,16714068202,5,1,180,558.42,220.18,4.38,215.8,98
2752,SIMVASTATIN 10 MG TABS,55111019890,2,3,150,470.65,44.83,34.5,10.33,23
2753,SIMVASTATIN 20 MG TABS,16729000517,12,27,1286,6713.25,250.07,59.5,190.57,76.2
2754,SIMVASTATIN 20 MG TABS,68382006710,13,37,1806,9385.52,278.95,159.49,119.46,42.8
2755,SIMVASTATIN 20 MG TABS,16714068303,10,21,1050,5360.17,212.54,19.19,193.35,90.9
2756,SIMVASTATIN 20 MG TABS,68180047902,10,24,1120,5850.82,203.34,114.7,88.64,43.5
2757,SIMVASTATIN 20 MG TABS,55111019930,11,16,990,5114.07,266.07,4841.1,-4575.03,0
2758,SIMVASTATIN 20 MG TABS,55111019990,9,9,540,2822.22,40.35,216.72,-176.37,0
2759,SIMVASTATIN 20 MG TABS,68382006705,2,3,150,788,25.71,4.8,20.91,81.3
2760,SIMVASTATIN 20 MG TABS,16729000515,1,1,60,314.1,9.21,2.52,6.69,72.6
2761,SIMVASTATIN 40 MG TABS,55111020005,7,26,1088,5653.59,173.79,436.67,-262.88,0
2762,SIMVASTATIN 40 MG TABS,68382006810,4,11,430,2265.6,106.06,45.75,60.31,56.8
2763,SIMVASTATIN 40 MG TABS,16729000615,2,0,180,902.3,25.21,8.14,17.07,67.7
2764,SIMVASTATIN 40 MG TABS,55111020090,8,18,1020,5250.86,141.15,409.44,-268.29,0
2765,SIMVASTATIN 40 MG TABS,16714068403,6,3,370,1858.99,48.39,10.95,37.44,77.3
2766,SIMVASTATIN 40 MG TABS,55111020030,1,1,60,313.58,11.6,293.4,-281.8,0
2767,SIMVASTATIN 5 MG TABS,55111019790,1,4,150,363.85,8.65,27.55,-18.9,0
2768,SIMVASTATIN 80 MG TABS,16729000715,0,2,60,314.1,10.4,5.32,5.08,48.8
2769,SIMVASTATIN 80 MG TABS,68382006916,1,2,90,472.8,472.8,13.2,459.6,97.2
2770,SKITTLES,4000000460,4,0,200,42,24,2,22,91.6
2771,SM ALLERGY RELIEF 12.5 MG/5,49348004534,1,0,118,14.59,1.01,1.62,-0.61,0
2772,SM ANTIBIOTIC 500 UNIT/GM O,49348015472,1,0,1,13.2,5,2.41,2.59,51.8
2773,SM ARTHRITIS PAIN ER 650 MG,49348092110,1,0,30,12.57,4,1.8,2.2,55
2774,SM BABY POWDER POWD,10939009833,8,4,2589,140.68,109,25.89,83.11,76.2
2775,SM ENEMA READY TO USE,49348052720,3,0,268,31.97,8.5,230.48,-221.98,0
2776,SM EYE ITCH RELIEF 0.025% D,49348010717,1,0,5,20.99,8,5.76,2.24,28
2777,SM FEXOFENADINE HCL 180 MG,49348096812,6,15,574,439.39,224,160.72,63.28,28.2
2778,SM FIBER 28.3 % POWD,49348009168,2,0,1150,31.72,16,11.5,4.5,28.1
2779,SM FIBER LAXATIVE CAPSULE,49348063349,0,1,120,17.48,15,4.49,10.51,70
2780,SM HAND SANITIZER,49348040537,2,0,24,20.3,66,0.18,65.82,99.7
2781,SM HYDROGEN PEROXIDE 3% SOL,49348003137,3,0,475,31.98,3,14.25,-11.25,0
2782,SM HYDROGEN PEROXIDE 3% SOL,49348003134,2,0,119,20.79,3,0.55,2.45,81.6
2783,SM IBUPROFEN 100 MG/5 ML SU,49348049934,1,0,118,14.11,3.46,3.87,-0.41,0
2784,SM IBUPROFEN 100 MG/5 ML SU,49348022934,2,0,240,28.36,6.38,7.88,-1.5,0
2785,SM IBUPROFEN 200 MG TABS,49348070610,1,0,30,11.33,0.91,1,-0.09,0
2786,SM LANCETS 33G MISC,38396031739,1,0,100,15.85,4.83,1,3.83,79.2
2787,SM MOUTH RINSE ANTISEPTIC,49348047662,4,1,4000,62,39,12,27,69.2
2788,SM MUCUS RELIEF 600 MG TB12,70677005501,2,0,40,31.8,8.99,10,-1.01,0
2789,SM NASAL DECONGEST 30 MG TA,49348002434,1,0,8,10.83,5,0.66,4.34,86.8
2790,SM SALINE 0.65% NASAL SPRAY,49348035625,7,5,535,148.98,40.2,17.61,22.59,56.1
2791,SM TUSSIN 100 MG/5ML SYRP,49348027837,1,0,236,16.58,8,2.36,5.64,70.5
2792,SM WITCH HAZEL LIQD,49348080538,1,0,1,10,4,0.01,3.99,99.7
2793,SMALL DIAPERS PV-011,9089150026,2,2,6,41.86,270,2.1,267.9,99.2
2794,SOD POLYSTYREN SULF 15 G/60,574200316,1,0,946,179.99,114.59,113.34,1.25,1
2795,SOD SULFACET-SULFUR 10-5% C,42192013608,0,1,227,416.87,26.76,189,-162.24,0
2796,SOD SULFACET-SULFUR 10-5% C,42192013612,1,0,1,222.45,48.22,32.59,15.63,32.4
2797,SODIUM BICARB 650 MG TABLET,64980018210,1,8,810,100.8,180,6.48,173.52,96.4
2798,SODIUM CHLORIDE 0.9 % NEBU,76204030003,7,0,2100,262.57,107.56,66.5,41.06,38.1
2799,SODIUM CHLORIDE 0.9 % NEBU,487930133,1,0,300,25.99,20,12.46,7.54,37.7
2800,SODIUM CHLORIDE 0.9 % NEBU,487930103,2,0,600,45.02,29.35,19.98,9.37,31.9
2801,SODIUM CHLORIDE 0.9 % SOLN,264220100,14,2,36000,265.6,128.25,99.9,28.35,22.1
2802,SODIUM CHLORIDE 0.9 % SOLN,264220110,2,0,2000,28.55,17.04,8.6,8.44,49.5
2803,SODIUM CHLORIDE 0.9 % SOLN,338004804,1,0,3000,22.3,22.3,12.74,9.56,42.8
2804,SODIUM CHLORIDE 0.9 % SOLN,409713809,1,0,1000,16.3,5,5,0,0
2805,SODIUM POLYSTYRENE SULF PWD,10702003615,1,0,45,50.53,4.78,375,-370.22,0
2806,SODIUM SULFACETAMIDE 10% WA,42808010306,1,0,177,92.44,75,40.19,34.81,46.4
2807,SOLARCAINE ALOE EXT GEL,41100008138,4,0,707,54.97,28,1.15,26.85,95.8
2808,SOLIFENACIN SUCCINATE 10 MG,50228042830,0,3,90,1279.02,349.61,23.28,326.33,93.3
2809,SOLIQUA 100 UNIT-33 MCG/ML,24576105,2,0,30,1716.22,1365.48,1358,7.48,0.5
2810,SOLOSEC 2 GM PACK,27437005101,1,0,1,334,334,9000,-8666,0
2811,SOTALOL HCL 160 MG TABS,60505008100,4,6,600,2664.4,133.64,124.28,9.36,7
2812,SPECIAL FOR MEN MULTI-VITAM,44197001480,1,9,300,103,10,3,7,70
2813,SPECIPAN COLLECTION UNIT,8080401400,1,0,2,12.03,6,0.2,5.8,96.6
2814,SPECTRUM,12345068222,1,0,1,10.01,0,0.01,-0.01,0
2815,SPECTRUM COMPLETE -2,7777444422,1,4,270,320,154,45,109,70.7
2816,SPIRIVA 18 MCG CP-HANDIHALE,597007541,4,14,540,9456.48,7679.87,7390.68,289.19,3.7
2817,SPIRIVA RESPIMAT 1.25 MCG I,597016061,2,3,20,2626.75,2041.76,2078.63,-36.87,0
2818,SPIRIVA RESPIMAT 2.5 MCG IN,597010061,11,24,140,18349.09,14958.71,14338.53,620.18,4.1
2819,SPIRONOLACTONE 100 MG TABS,59762501301,0,1,30,52.74,5.97,13.65,-7.68,0
2820,SPIRONOLACTONE 100 MG TABS,378043701,4,5,330,559.92,85.55,112.02,-26.47,0
2821,SPIRONOLACTONE 25 MG TABS,603576321,3,4,311,212.85,116.35,48.66,67.69,58.1
2822,SPIRONOLACTONE 25 MG TABS,16729022516,6,9,431,342.93,78.21,54.37,23.84,30.4
2823,SPIRONOLACTONE 25 MG TABS,53489014305,5,7,585,375.25,148.16,121.76,26.4,17.8
2824,SPIRONOLACTONE 25 MG TABS,378214605,1,0,30,23.09,4.85,2.41,2.44,50.3
2825,SPIRONOLACTONE 25 MG TABS,53746051105,5,4,245,199.27,61.19,10.51,50.68,82.8
2826,SPIRONOLACTONE 25 MG TABS,51079010320,1,2,90,68.46,10.5,14.1,-3.6,0
2827,SPS 15 GM/60ML SUSP,46287000601,1,3,3784,719.96,512,507.1,4.9,0.9
2828,SSD 1 % CREA,43598021085,4,1,425,182.3,110.32,44.25,66.07,59.8
2829,SSD 1 % CREA,43598021040,5,0,2000,368,212.12,153.46,58.66,27.6
2830,SSD 1 % CREA,43598021050,5,0,250,124.4,42.81,35.55,7.26,16.9
2831,SSD 1 % CREA,43598021055,2,0,100,49.76,26.67,17.74,8.93,33.4
2832,STERILE GAUZE 2X2,61678433522,1,1,200,220,12,520,-508,0
2833,STERILE GAUZE 4X4 DYNAREX,61678433542,5,0,206,1286,78,1236,-1158,0
2834,STERILE WATER FOR IRRIGATIO,264210100,1,0,1000,13,6,3.08,2.92,48.6
2835,STETHESCOPE BLACK,73796041600,1,0,1,15,10,8.5,1.5,15
2836,STOCKINGS 20-30MMHG,42825053481,1,0,3,35.65,90,25.65,64.35,71.5
2837,STOOL SOFTENER 100 MG CAPS,66424003010,108,165,19049,3533.73,364.77,571.47,-206.7,0
2838,STRETCH GAUZE 4,6666000912,4,2,48,108,88,86.4,1.6,1.8
2839,SUBOXONE 8-2 MG FILM,12496120803,22,0,1255,13104.08,10721.8,10307.31,414.49,3.8
2840,SUCRALFATE 1 GM TABS,93221001,1,1,180,164.3,57.72,40.87,16.85,29.1
2841,SUCRALFATE 1 GM TABS,93221005,8,8,1350,1210.5,411.85,293.2,118.65,28.8
2842,SUCRETS SORE THROAT 2 MG LO,63736000885,1,0,18,12.41,6,18,-12,0
2843,SUDOGEST 12 HOUR 120 MG CAP,904580315,1,0,10,14.17,8,3.55,4.45,55.6
2844,SULFACETAMIDE SOD 10% TOP S,168038204,1,0,118,119.98,71.64,60,11.64,16.2
2845,SULFAMETHOXAZOLE-TMP DS TAB,65862042005,30,7,663,972.55,133.06,44.31,88.75,66.6
2846,SULFAMETHOXAZOLE-TMP DS TAB,53489014605,8,0,122,184.04,21.24,32.25,-11.01,0
2847,SULFAMETHOXAZOLE-TMP DS TAB,53489014601,11,0,162,286.58,48.86,45.12,3.74,7.6
2848,SULFAMETHOXAZOLE-TMP DS TAB,904272561,2,0,26,29.69,5.85,4.22,1.63,27.8
2849,SULFAMETHOXAZOLE-TMP SS TAB,65862041901,2,0,19,32.62,6.15,0.97,5.18,84.2
2850,SULINDAC 200 MG TABS,378053101,2,0,90,128.54,15.68,17.23,-1.55,0
2851,SUMATRIPTAN SUCC 100 MG TAB,63304009919,9,1,93,2438.02,56.05,176.77,-120.72,0
2852,SUMATRIPTAN SUCC 50 MG TAB,65862014736,4,0,57,1472.98,72.47,23.11,49.36,68.1
2853,SUNSCREEN NO -AD SPRAY SPF,97640000291,1,0,6,53.14,51,43.14,7.86,15.4
2854,SUPER B-50 TABS,35046000138,2,7,252,122.67,27,15.12,11.88,44
2855,SUPREP BOWEL PREP KIT,52268001201,16,0,5664,2021.12,1603.22,1488.96,114.26,7.1
2856,SURE COMFORT PEN NDL 32GX5/,86227013085,6,5,1100,445.45,292,112,180,61.6
2857,SYMBICORT 160-4.5 MCG INH,186037020,39,31,70,29809.74,24243.16,23268.8,974.36,4
2858,SYMBICORT 80-4.5 MCG INH,186037220,11,6,17,6359.7,5066.88,4951.59,115.29,2.2
2859,SYNJARDY 12.5-1000 MG TABS,597016860,3,6,540,5412.78,4271.46,4317.39,-45.93,0
2860,SYNTHROID 100 MCG TABS,74662490,2,0,150,242.78,171.23,178.23,-7,0
2861,SYNTHROID 112 MCG TABS,74929690,2,1,270,431.04,320.85,320.85,0,0
2862,SYNTHROID 150 MCG TABS,74706990,2,10,360,654.96,465.55,431.52,34.03,7.3
2863,SYNTHROID 175 MCG TABS,74707090,1,0,30,54.52,45.69,35.62,10.07,22
2864,SYNTHROID 25 MCG TABS,74434190,2,6,720,1149.92,859.52,855.92,3.6,0.4
2865,SYNTHROID 50 MCG TABS,74455290,7,4,330,600.16,430.52,392.15,38.37,8.9
2866,SYNTHROID 75 MCG TABS,74518290,2,5,270,471.15,351.67,320.94,30.73,8.7
2867,SYR-NEEDLE 1CC MEDICAID,293841001,1,0,30,10,15,0,15,100
2868,SYSTANE 0.4-0.3 % SOLN,65042915,3,1,60,81.76,67,36.2,30.8,45.9
2869,SYSTANE BALANCE 0.6 % SOLN,65143302,3,5,80,163.52,117,76.31,40.69,34.7
2870,SYSTANE COMPLETE 0.6 % SOLN,65048110,1,0,10,22.24,15,10.2,4.8,32
2871,SYSTANE PM OINT,65050939,1,1,2,30,30,16.7,13.3,44.3
2872,SYSTANE PRES FREE VIAL,650043138,0,4,480,2440,240,4718.4,-4478.4,0
2873,TAB-A-VITE TABS,904053046,11,31,1222,499.43,35.08,1162.99,-1127.91,0
2874,TAB-A-VITE TABS,904053080,23,40,1934,669.9,67.04,1289.88,-1222.84,0
2875,TAB-A-VITE/IRON TABS,904053160,2,18,600,219.8,23.7,11,12.7,53.5
2876,TACROLIMUS 0.1 % OINT,168041660,3,1,240,2123.6,1204,912.08,291.92,24.2
2877,TACROLIMUS 1 MG CAPS,16729004201,3,7,960,4381.08,1472.34,154.34,1318,89.5
2878,TADALAFIL 10 MG TABS,31722064530,3,1,96,7350.59,525,217.57,307.43,58.5
2879,TADALAFIL 20 MG TABS,66993070330,4,9,81,5967.15,738.99,2513.8,-1774.81,0
2880,TADALAFIL 5 MG TABS,66993070130,1,0,30,378.94,120,176.63,-56.63,0
